label,in_pkt,in_size,out_pkt,out_size,cumul_1,cumul_2,cumul_3,cumul_4,cumul_5,cumul_6,cumul_7,cumul_8,cumul_9,cumul_10,cumul_11,cumul_12,cumul_13,cumul_14,cumul_15,cumul_16,cumul_17,cumul_18,cumul_19,cumul_20,cumul_21,cumul_22,cumul_23,cumul_24,cumul_25,cumul_26,cumul_27,cumul_28,cumul_29,cumul_30,pkg_count,chunk_count,total_size,chunk_1,chunk_2,chunk_3,chunk_4,chunk_5,chunk_6,chunk_7,chunk_8,chunk_9,chunk_10,chunk_11,chunk_12,chunk_13,chunk_14,chunk_15,chunk_16,chunk_17,chunk_18,chunk_19,chunk_20,chunk_21,chunk_22,chunk_23,chunk_24,chunk_25
Slither.io,62,100679,66,27815,-307.5483870967739,-2265.2580645161293,-2564.32258064516,-3664.290322580644,-4245.645161290323,-4261.096774193548,-4818.903225806452,-4853.129032258064,-5477.258064516128,-5299.193548387097,-6593.83870967742,-6140.193548387097,-5367.129032258069,-6489.903225806456,-6045.645161290318,-7131.903225806453,-6452.838709677427,-8759.322580645161,-6882.806451612903,-9304.58064516129,-7447.8387096774195,-9851.83870967742,-8239.096774193542,-10038.096774193558,15880.838709677397,25675.451612903165,32884.258064516114,42630.67741935479,49808.03225806452,58589.51612903226,40,4,8616,595,790,4778,2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sochi_Olympics,86,27761,65,38914,-1437.516129032258,-2762.870967741936,-3077.548387096774,-2493.483870967741,-4148.580645161291,-4086.3870967741937,-7873.612903225807,-6851.5161290322585,-8527.645161290322,-3414.0645161290327,2738.032258064526,1914.548387096768,-225.2903225806456,175.74193548386654,-694.741935483871,-1637.7741935483857,-2445.774193548387,-3592.096774193541,-2565.0,-4190.322580645161,-4596.612903225805,-5847.354838709677,-6456.741935483864,-7547.387096774193,-8361.225806451615,-9305.41935483871,-10324.483870967751,-11065.451612903224,-12289.54838709678,-11217.935483870968,74,5,5075,3078,301,396,652,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sochi_Olympics,71,33422,74,35846,-553.3870967741935,4606.193548387097,3651.83870967742,3193.451612903226,4221.258064516129,3832.4193548387098,3235.903225806452,1020.9032258064516,2681.387096774188,1260.7419354838778,1447.741935483871,937.8387096774192,845.967741935484,2873.2580645161315,6313.677419354841,5184.806451612903,5570.612903225806,3540.032258064517,5019.58064516129,3202.2258064516263,2620.870967741936,2866.8387096774204,895.9032258064381,1881.8387096774195,-547.6774193548387,29.12903225804996,-507.80645161290334,-1547.8387096774193,-1421.0322580645131,-3775.612903225806,55,4,7928,4521,836,983,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sochi_Olympics,32,4778,37,7190,-212.967741935484,-307.032258064516,-179.0,-633.8064516129032,-672.0322580645161,-282.8387096774194,-281.16129032258056,-288.9032258064517,-302.258064516129,-842.516129032258,-695.7419354838711,-1200.4193548387098,-836.6129032258052,-1221.3225806451612,-736.0967741935485,-1194.225806451613,-725.7096774193549,-1107.7741935483868,-1174.4838709677451,-1161.7096774193533,-1593.4838709677415,-1335.741935483871,-1796.3870967741934,-1564.3548387096776,-1937.6129032258043,-2017.6451612903247,-1997.516129032257,-2443.6451612903224,-2183.3870967741937,-2646.548387096774,32,7,4134,339,1444,464,483,228,711,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sochi_Olympics,28,4883,28,5621,-354.03225806451616,-110.25806451612902,-483.0967741935484,-115.51612903225806,-507.1612903225807,-135.61290322580675,-332.87096774193526,-246.8064516129034,-128.80645161290315,-354.90322580645244,49.58064516129032,-315.3870967741936,170.32258064516128,-213.45161290322585,85.06451612903224,-278.0322580645158,-91.00000000000068,-227.6774193548385,-303.77419354838764,-198.5483870967728,-508.67741935483866,-262.8387096774194,-638.741935483871,-352.0967741935483,-746.8064516129034,-472.4193548387094,-783.6129032258061,-692.870967741936,-753.1935483870952,-917.1935483870964,28,3,4323,237,2845,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squid_Game,22,5071,26,5460,-61.935483870967744,-164.32258064516125,-561.2258064516129,-179.8709677419355,-536.5483870967744,-523.6129032258068,-282.7741935483871,-735.9354838709678,-345.8064516129032,-563.0645161290324,-761.3870967741939,-364.6129032258064,-831.6451612903226,-516.354838709678,-406.03225806451616,-793.9032258064512,-735.8709677419363,-467.4193548387097,-920.0967741935484,-496.61290322580606,-741.9677419354837,-909.9354838709686,-486.25806451612897,-953.8064516129034,-566.5161290322575,-556.9999999999999,-881.0322580645162,-402.0967741935483,-835.9032258064497,-635.5161290322574,22,5,4631,1505,418,408,860,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squid_Game,85,26986,77,69060,-2585.516129032258,-5813.419354838708,-7291.548387096775,-13699.516129032258,-12481.58064516129,-17770.580645161288,-18993.90322580645,-17856.129032258064,-12591.645161290322,-11471.41935483871,-12005.806451612903,-17083.548387096773,-15951.709677419354,-20962.0,-21549.93548387097,-19709.25806451613,-26160.1935483871,-25957.161290322583,-26976.096774193546,-30598.58064516129,-28862.258064516136,-35110.67741935484,-33969.87096774193,-37210.032258064486,-39555.22580645161,-37721.83870967742,-37626.48387096774,-38520.87096774191,-44075.74193548387,-43129.29032258064,71,11,9509,1160,802,728,996,779,779,821,848,834,844,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squid_Game,47,32163,82,39946,-1241.3225806451612,-1970.4838709677413,-1242.8709677419354,-1339.0,-3927.6129032258063,-3277.0,-3970.258064516129,-3832.4516129032254,-3812.6129032258063,-5078.709677419363,-5819.193548387097,-7458.645161290322,-7074.0,-7588.419354838714,-6822.354838709677,-7475.645161290323,-9921.45161290323,-9344.51612903226,-10344.161290322572,-10644.0,-10733.09677419355,-9959.387096774191,-10679.354838709678,-11722.48387096774,-9889.516129032258,-6923.838709677371,-5405.709677419354,-6013.25806451613,-7265.41935483871,-8534.903225806454,37,5,8177,1516,1500,1559,1684,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squid_Game,63,26168,96,70780,-4576.0,-4468.0,-4549.322580645161,-6934.419354838711,-8985.870967741936,-9639.0,-9499.0,-10942.0,-11063.967741935485,-15893.935483870968,-15220.483870967735,-19562.322580645163,-19036.06451612904,-23212.70967741936,-22670.612903225807,-22542.0,-26554.0,-26614.0,-31474.67741935484,-30952.0,-30252.0,-31514.806451612945,-33338.8064516129,-34625.80645161291,-38821.83870967742,-38287.12903225807,-42332.22580645161,-41786.67741935484,-45909.6129032258,-45342.22580645161,54,7,8600,211,832,727,1441,758,1233,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan_Lee,39,21797,48,35283,-1977.6129032258063,-2534.1935483870966,-3922.3225806451615,-3759.1935483870975,-5656.419354838708,-4044.967741935484,-4606.677419354839,-5926.93548387097,-7490.967741935484,-6189.870967741934,-6154.064516129032,-7716.290322580645,-9030.064516129032,-8338.193548387098,-7653.0,-9213.387096774191,-10463.741935483871,-9892.0,-9183.0,-10732.483870967742,-11109.48387096774,-11425.0,-10628.225806451614,-12165.58064516129,-11669.032258064508,-12685.258064516123,-12076.612903225809,-15007.67741935484,-12841.806451612903,-13753.645161290317,32,4,6389,2404,1477,818,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan_Lee,76,22941,62,56040,-22.258064516129043,-2450.838709677417,-3036.4516129032268,-4582.032258064517,-8056.290322580645,-9166.516129032252,-13631.806451612903,-13516.064516129032,-11942.774193548385,-18203.58064516129,-18087.83870967742,-16321.387096774191,-22687.258064516125,-22682.612903225807,-21015.7741935484,-26696.67741935484,-27828.32258064516,-27940.64516129032,-26420.290322580648,-20829.129032258064,-19865.64516129032,-22252.225806451577,-26132.93548387097,-26017.1935483871,-24954.48387096772,-30621.70967741936,-30303.70967741936,-30430.74193548382,-35121.48387096774,-35005.74193548387,65,5,7744,1998,734,2463,841,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stan_Lee,32,21465,50,30651,-62.58064516129032,-113.29032258064515,-543.354838709677,-479.3225806451613,-2659.7741935483864,-977.483870967742,-2437.0,-1808.4516129032245,-4378.806451612903,-2687.7096774193533,-3019.0,-3836.612903225805,-5672.387096774194,-4744.999999999998,-4311.709677419355,-5760.322580645161,-6542.67741935485,-6313.0,-6003.774193548386,-7037.903225806452,-6742.064516129045,-7607.0,-6803.0,-8348.870967741932,-7331.516129032258,-8809.0,-8013.677419354839,-10196.741935483868,-8543.838709677419,-9257.741935483868,25,5,6137,1505,1420,721,816,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen_Hawking,35,7027,36,7580,-126.96774193548396,-218.7096774193547,-488.77419354838713,-113.22580645161293,-578.258064516129,-167.83870967741936,-594.8709677419345,-370.0322580645168,-688.258064516129,-704.516129032258,-268.8709677419355,-312.41935483870964,-749.4516129032274,-672.2903225806452,-926.2903225806472,-1182.225806451613,-782.7096774193549,-1128.6451612903222,-1072.0000000000032,-865.3548387096746,-1251.4838709677415,-726.741935483871,-1188.3870967741934,-686.3548387096774,-1015.9677419354808,-968.1935483870994,-732.9677419354816,-1138.6451612903222,-598.3870967741937,-1062.548387096774,35,5,6323,741,2161,489,495,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen_Hawking,260,187802,186,105929,-7601.967741935484,-14503.870967741936,-15300.67741935484,-15654.967741935485,-22059.225806451617,-27778.87096774191,-30327.548387096773,-34990.93548387097,-35107.41935483871,-23688.41935483871,-22185.096774193527,-30673.74193548382,-36986.16129032258,-36255.032258064486,-41386.12903225807,-41032.87096774193,-44539.96774193544,-50030.61290322573,-55447.77419354839,-59862.70967741936,-51373.93548387097,-40897.16129032264,-23752.16129032265,-12208.903225806487,-1800.161290322568,6124.645161290322,18414.41935483868,31673.225806451614,45828.48387096774,60400.12903225807,178,13,37949,1167,807,1658,818,840,1282,799,836,851,1149,887,855,25982,0,0,0,0,0,0,0,0,0,0,0,0
Stephen_Hawking,68,50344,99,59604,-906.3225806451616,-1385.4516129032272,-1692.225806451613,-2218.967741935484,-1582.7096774193549,-2569.3548387096744,-2150.1935483870966,-4791.483870967742,-4144.677419354839,-6000.354838709677,-5626.774193548376,-7215.225806451613,-3614.419354838712,-1403.8387096774222,266.96774193547685,-107.87096774193536,-815.6129032258063,-1353.3548387096776,-2530.838709677405,-3635.677419354829,-4640.645161290323,-5207.0,-5799.516129032258,-6124.967741935491,-7809.903225806427,-6668.290322580645,-9370.258064516129,-8031.774193548386,-10221.516129032272,-9169.0,50,6,10751,1493,3409,826,837,3267,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen_Hawking,99,42668,132,103871,-112.0967741935484,-4730.0,-7019.322580645161,-8645.677419354844,-12178.870967741936,-16191.645161290322,-14712.83870967742,-15634.774193548386,-17160.870967741936,-19663.74193548387,-22446.516129032258,-19938.677419354823,-21373.25806451613,-24527.83870967742,-26123.41935483869,-28636.548387096773,-31842.0,-33306.2258064516,-35853.83870967742,-39207.77419354845,-39973.0,-43004.12903225807,-46440.0967741936,-47430.45161290321,-51929.35483870968,-53165.12903225806,-54437.35483870967,-58994.67741935484,-58394.61290322586,-62004.0,83,7,11256,211,832,1724,1552,1635,3505,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight_Outta_Compton,43,10124,43,10266,-348.5806451612904,-80.96774193548387,-414.612903225806,-664.483870967742,-303.4193548387097,-498.41935483870856,-836.0967741935483,-544.6129032258073,-514.58064516129,-966.7096774193548,-800.4838709677433,-585.8064516129034,-1011.8064516129008,-1014.6774193548408,-584.2580645161291,-920.1935483870958,-1224.8064516129032,-686.7096774193549,-794.903225806451,-1134.4193548387098,-787.8064516129065,-554.6451612903227,-1026.032258064516,-742.2258064516186,-546.0967741935485,-933.6774193548326,-881.935483870969,-338.5483870967744,-531.8064516129025,-703.1290322580643,43,8,9264,1005,1515,405,2163,461,1104,362,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight_Outta_Compton,43,26160,308,85432,-200.0,-1696.0,-2768.3225806451555,-2623.2903225806585,8885.322580645161,14023.322580645165,15557.548387096776,17039.0,14702.41935483871,12153.0,8745.0,5307.225806451614,-3.19354838707568,-4841.903225806451,-8336.0,-13976.0,-18606.0,-24283.16129032258,-25799.290322580608,-32453.0,-37023.0,-39603.0,-41976.48387096774,-45681.0,-50403.6129032258,-55685.22580645157,-57656.0,-58174.0,-58488.0,-58789.93548387097,10,1,3792,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight_Outta_Compton,124,73967,142,63648,-1528.0,-2526.612903225804,-4702.0,-5862.000000000003,-6401.774193548387,-8089.419354838698,-8957.870967741936,-10404.903225806444,-11292.548387096776,-11327.838709677424,-12418.225806451614,-1605.2580645161288,3046.4516129032127,1354.258064516116,366.4193548387093,-66.67741935483843,3454.064516129049,2146.9032258064512,1385.2580645161293,6275.000000000012,4589.548387096775,13543.258064516138,13329.709677419354,13873.451612903273,12752.032258064515,13411.774193548388,11921.8387096774,11046.064516129032,10603.74193548387,10932.354838709678,97,10,18219,589,205,2188,4803,824,2578,899,2616,917,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight_Outta_Compton,139,210980,134,70084,-1790.4193548387098,-3268.0,-5352.903225806452,-6445.870967741936,-7550.8387096774195,-7145.225806451613,-9174.612903225812,-10505.225806451612,-11834.354838709667,-13144.709677419358,-13934.645161290322,-14382.612903225809,9392.548387096773,13038.870967741945,49150.83870967743,86168.06451612903,122650.54838709676,121638.58064516127,120884.6129032258,118954.03225806452,118877.93548387096,145199.83870967742,148918.74193548388,148482.77419354842,147217.96774193548,147572.0,146570.48387096773,145166.61290322582,143760.74193548388,142356.87096774194,101,10,16610,206,793,1413,742,4153,832,846,3021,2710,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T20_World_Cup,105,49721,81,48830,-1543.483870967742,-2620.322580645161,-4415.290322580643,-4624.741935483871,-5428.419354838709,-5290.161290322582,-7578.870967741938,-6147.4838709677415,-9200.354838709678,-8984.838709677419,-9315.483870967744,-11641.806451612903,-10137.2258064516,-12386.322580645156,-10923.0,-13988.741935483871,-13170.225806451614,-16230.709677419354,-4577.580645161288,-7663.41935483871,-7634.645161290323,-7728.645161290323,-9560.129032258064,-12064.709677419338,-11798.387096774191,-1514.322580645161,3428.935483870968,2511.5806451612925,2486.6129032258086,-452.8387096774236,90,7,10335,2658,839,803,1704,2312,1609,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T20_World_Cup,70,41365,79,36677,-28.0,-82.0,-1130.0,-2531.0,2526.0,1841.0,1198.0,337.0,-1261.0,639.0,-656.0,-1130.0,-366.0,-2772.0,-2264.0,-2296.0,-3896.0,-1987.0,-3318.0,-3799.0,-4128.0,-5393.0,-4374.0,-5843.0,-5355.0,7655.0,5216.0,5329.0,5287.0,3223.0,54,6,10216,840,789,2484,4163,749,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T20_World_Cup,34,11947,36,7177,-375.0645161290322,-453.38709677419376,-275.06451612903174,-644.1612903225806,-193.80645161290323,-652.7419354838709,-226.12903225806457,-636.677419354838,-395.0322580645168,-398.645161290322,-602.3225806451618,-161.93548387096783,-634.774193548387,-681.2580645161291,-234.48387096774013,-167.5806451612904,-214.9354838709677,-565.4516129032274,1889.3548387096853,4489.774193548387,4337.903225806452,4585.451612903225,4138.322580645161,4522.999999999996,4396.645161290327,4315.580645161286,4689.870967741939,4223.870967741936,4735.322580645161,4275.290322580646,32,9,6060,226,886,417,425,474,1686,479,486,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T20_World_Cup,26,5548,26,5213,-357.38709677419354,-123.09677419354838,-511.1612903225807,-143.22580645161275,-168.9354838709676,-345.80645161290323,48.16129032258064,-324.0967741935484,108.06451612903224,-203.4193548387094,-64.74193548387035,106.96774193548391,-203.03225806451607,280.3225806451613,-106.80645161290316,326.80645161290374,188.8387096774196,125.22580645161368,504.5806451612903,133.258064516129,633.483870967742,271.1612903225796,473.6774193548405,508.6451612903227,247.3225806451613,524.7419354838709,138.54838709677415,436.677419354839,176.32258064516014,158.54838709677566,26,7,5028,219,469,423,405,2687,274,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump,46,21162,73,14262,-96.7741935483871,-100.0,-134.0,-223.0967741935484,-236.0,-295.16129032258067,-395.41935483870975,-462.0,-472.96774193548384,-544.8387096774195,-2090.1290322580644,-2087.322580645161,-3673.129032258064,-3742.709677419354,-3919.2258064516127,-3952.3870967741937,-3945.290322580645,-5855.483870967742,-7673.677419354839,-9537.870967741936,-7956.612903225809,2751.967741935484,4017.354838709709,7861.74193548387,6858.064516129032,6112.290322580651,7065.935483870967,6976.322580645161,6872.548387096775,6938.774193548387,41,1,2477,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump,20,8354,24,11157,-29.032258064516128,-58.064516129032256,-87.0967741935484,-116.12903225806453,-113.29032258064515,-75.54838709677416,-1178.8064516129032,-665.4516129032255,-459.25806451612897,-1667.5806451612902,-2740.8064516129043,-2305.64516129032,-1706.4193548387098,-1000.451612903226,-2024.3225806451603,-2546.354838709678,-3397.3870967741937,-2326.5806451612902,-1932.9032258064508,-1698.3870967741923,-2957.4193548387098,-3995.483870967744,-3630.129032258061,-2994.774193548388,-2245.8064516129034,-3241.5806451612907,-3774.9354838709696,-4666.225806451613,-3591.935483870968,-3156.483870967744,16,2,3776,794,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump,9,1543,9,1938,-10.74952561669835,-15.806451612903224,-0.7096774193548328,-141.74193548387103,-407.6774193548388,-439.4193548387096,-409.0967741935484,-256.9677419354838,-168.51612903225808,-180.1290322580645,-361.67741935483895,-628.1935483870972,-628.741935483871,-572.0967741935484,-370.03225806451576,-274.80645161290323,-286.4193548387097,-496.7419354838716,-748.1612903225806,-733.0645161290322,-647.3225806451607,-420.2903225806447,-339.0967741935484,-350.7096774193549,-589.9354838709684,-810.483870967742,-795.3870967741935,-680.6774193548388,-441.4516129032254,-383.3870967741936,9,2,1363,582,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump,10,1774,10,1985,-378.062818336163,-367.4516129032258,-350.6774193548387,-213.70967741935485,-120.51612903225806,-133.4193548387097,-330.0645161290321,-507.8064516129032,-491.0322580645161,-367.6774193548388,-225.9354838709677,-238.83870967741936,-389.9354838709676,-620.1612903225807,-603.3870967741935,-485.3225806451614,-265.9677419354842,-267.258064516129,-372.5483870967741,-616.4193548387093,-638.741935483871,-550.1612903225807,-294.03225806451644,-239.67741935483872,-298.9032258064516,-543.4193548387094,-618.0967741935484,-576.4193548387104,-310.612903225806,-198.0967741935484,10,3,1574,219,574,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,12,2576,12,2883,-459.4824684431977,-443.741935483871,-292.967741935484,-2.93548387096774,-18.41935483870968,-317.1290322580642,-469.0967741935484,-370.00000000000006,-34.0,-34.83870967741936,-277.41935483870947,-492.45161290322585,-448.1290322580645,-137.677419354839,-85.25806451612904,-271.4516129032256,-549.8064516129033,-529.6774193548387,-272.5161290322583,-177.67741935483872,-307.2258064516128,-649.1612903225807,-629.0322580645162,-419.61290322580726,-279.0967741935484,-351.7419354838709,-710.1935483870964,-737.3870967741935,-529.3870967741946,-291.51612903225805,12,2,2336,837,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,77,24966,70,50398,-2020.903225806452,-2577.6774193548385,-5140.774193548387,-5237.354838709677,-1532.645161290321,1104.967741935484,575.6774193548343,-2381.6774193548385,-6335.12903225807,-7961.096774193548,-5875.225806451613,-4465.064516129032,-10929.806451612903,-11728.935483870968,-9612.032258064515,-9602.354838709678,-8610.258064516129,-8613.09677419355,-15072.483870967742,-14949.193548387097,-13060.612903225809,-19520.612903225807,-19330.225806451614,-19765.67741935485,-23976.74193548387,-23460.35483870967,-21809.64516129032,-23852.70967741936,-27400.58064516129,-26247.16129032258,64,4,7208,1191,902,1043,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,41,25347,55,25098,-463.3870967741936,-2886.8064516129034,-1348.9677419354834,-2440.548387096774,-1038.9354838709678,-3080.4516129032254,-2854.709677419355,-2891.774193548388,-4291.967741935484,-4826.967741935484,-3607.7741935483928,-1215.4193548387118,897.741935483871,1106.25806451613,-100.8064516129032,680.8064516129032,2817.4193548387098,722.4516129032276,996.6451612903226,961.0645161290324,-461.25806451612925,-1013.1290322580644,158.29032258065115,1784.4838709677415,1872.5806451612905,669.0,995.7419354838636,-1174.7096774193546,1767.7741935483873,289.0,32,4,5266,733,1875,1825,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,43,17778,44,45129,-3112.9354838709683,-4435.709677419355,-4397.354838709677,-4430.451612903225,-6741.064516129032,-8390.677419354844,-10874.290322580646,-8984.612903225807,-10319.0,-10215.161290322583,-13447.161290322578,-12848.258064516122,-13957.0,-13183.32258064516,-15710.193548387097,-17735.354838709674,-17522.0,-16711.0,-19275.64516129032,-21599.25806451613,-20769.451612903234,-21008.806451612905,-22833.09677419355,-25158.70967741936,-23362.0,-23788.74193548387,-25646.290322580666,-28728.16129032258,-26810.09677419355,-28158.0,37,3,5846,211,741,4894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wordle,12,2870,12,2883,-467.4179523141655,-448.741935483871,-294.4193548387098,3.06451612903226,-12.41935483870968,-310.48387096774167,-462.0967741935484,-351.38709677419365,31.064516129032256,32.16129032258064,-209.90322580645145,-424.45161290322585,-380.9032258064517,-79.74193548387126,-29.25806451612904,-215.06451612903209,-492.8064516129032,-472.6774193548387,-72.16129032258101,81.32258064516128,-47.96774193548376,-389.1612903225807,-369.03225806451616,-134.64516129032347,23.9032258064516,-48.6129032258064,-406.2903225806448,-433.3870967741936,-229.90322580645253,2.4838709677419217,12,4,2630,428,480,375,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wordle,194,264125,195,47361,-4676.741935483871,-13008.483870967742,-16497.419354838712,-16153.06451612903,-9213.483870967742,-14616.806451612903,-13998.774193548386,-628.741935483871,15427.354838709683,29991.322580645163,39680.03225806452,50665.09677419358,58477.29032258064,68398.45161290323,77457.48387096774,87448.41935483871,94002.09677419356,106403.09677419356,116444.54838709682,130423.3870967742,138848.3225806451,157916.03225806452,167569.12903225806,183674.7741935484,195013.35483870973,212677.83870967745,214890.870967742,215789.2258064516,208654.48387096776,214132.2258064516,92,5,20411,1179,1007,916,15807,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wordle,24,17025,41,22300,-673.8064516129032,155.3548387096774,105.03225806451611,31.54838709677428,-1971.096774193548,-358.93548387096774,-1830.0,-376.0,-1306.3225806451603,-3013.8064516129034,-897.5483870967741,-2358.0,-1864.193548387096,-3089.1290322580644,-4288.709677419355,-2565.7419354838707,-3646.0,-2765.8064516129034,-2816.1290322580644,-4624.322580645159,-3660.935483870973,-4799.0,-4816.419354838709,-4570.161290322585,-6542.709677419358,-4523.387096774193,-5996.0,-5221.0,-5241.0,-5290.677419354839,17,3,3245,722,898,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wordle,39,14993,43,42817,-14.0,-1242.064516129033,-4131.645161290325,-4365.0,-5093.354838709684,-6307.7741935483855,-8510.032258064515,-10829.32258064516,-9396.741935483871,-10306.612903225809,-11637.903225806464,-14375.483870967742,-12477.09677419355,-13816.0,-13132.41935483871,-15954.354838709683,-17256.999999999993,-17465.0,-16643.064516129034,-20644.0,-23205.09677419355,-25530.3870967742,-25514.70967741936,-23677.870967741936,-25023.0,-24221.1935483871,-26746.83870967742,-28750.32258064515,-27223.67741935484,-27985.54838709677,34,4,5419,218,751,1569,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World_Cup,81,154727,67,30450,-1508.1290322580646,-3025.064516129032,-3050.774193548388,-2048.516129032258,-4064.6451612903215,-4916.516129032257,-4704.225806451613,-4536.612903225806,-6364.290322580645,-8229.322580645161,1573.0645161290513,1978.6129032258063,772.0322580645162,197.19354838709663,30720.06451612904,51092.93548387097,77076.80645161301,97682.67741935483,122836.87096774195,129309.90322580644,128029.32258064517,126004.29032258064,126138.25806451614,127980.90322580644,126122.6451612903,125953.64516129032,125455.70967741936,123659.09677419356,124871.58064516126,122421.03225806452,59,4,5080,1658,991,1624,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World_Cup,74,108239,77,25389,-2251.0,-3161.3548387096776,-2308.2580645161293,-2053.5483870967737,-1695.3870967741934,-2752.322580645162,-3267.967741935484,-4385.870967741936,-3078.3870967741937,-5208.967741935481,2539.1935483870966,11200.483870967742,16941.774193548386,23104.99999999999,31344.35483870968,39957.90322580645,50945.64516129034,63008.22580645161,74485.51612903226,79882.12903225808,78948.19354838709,79049.70967741935,84690.67741935483,84275.77419354838,83165.06451612903,83383.96774193547,81490.70967741935,83125.90322580645,82048.41935483871,82844.67741935483,41,3,7042,206,3307,3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World_Cup,25,4444,38,5846,-40.0,-261.54838709677426,-345.2903225806452,-464.0,-479.483870967742,-538.516129032258,-675.1935483870966,-466.5483870967743,-905.0,-959.967741935484,-969.0,-613.4516129032257,-692.032258064516,-1008.1612903225812,-1054.451612903226,-1024.3870967741934,-629.2903225806451,-649.741935483871,-1198.7096774193549,-1040.8709677419358,-1554.258064516129,-1183.3548387096753,-1580.8064516129032,-1126.3225806451612,-1170.8387096774195,-1513.8709677419351,-1463.419354838712,-1310.193548387096,-1483.0000000000027,-1499.9032258064472,25,4,3940,494,851,974,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World_Cup,18,3882,18,3591,-370.8064516129032,-267.0645161290322,-104.67741935483872,-357.5806451612905,-470.0322580645161,13.064516129032713,-39.64516129032253,-360.4516129032258,-158.1935483870962,52.74193548387096,-247.64516129032305,-308.67741935483866,127.06451612903224,11.193548387096854,-259.0967741935483,1.6129032258069742,164.16129032258064,-184.22580645161395,-169.1935483870961,200.48387096774192,37.516129032256856,-181.7419354838709,140.12903225806502,249.58064516129025,-134.16129032258058,-42.22580645161236,228.9032258064516,18.32258064516145,-149.38709677419348,238.0967741935505,18,3,3522,240,2513,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
